Series;Time;Value
SA-IX;2018-09-05-07:45:00;14157054990.208017
SA-IX;2018-09-05-07:50:00;14432641731.173397
SA-IX;2018-09-05-07:55:00;14681400860.631586
SA-IX;2018-09-05-08:00:00;14902064709.441278
SA-IX;2018-09-05-08:05:00;14969954275.47586
SA-IX;2018-09-05-08:10:00;15068236233.046305
SA-IX;2018-09-05-08:15:00;15235291575.092789
SA-IX;2018-09-05-08:20:00;15350422424.757238
SA-IX;2018-09-05-08:25:00;15500899102.901043
SA-IX;2018-09-05-08:30:00;15662009984.306702
SA-IX;2018-09-05-08:35:00;15744577143.218323
SA-IX;2018-09-05-08:40:00;15851391934.456455
SA-IX;2018-09-05-08:45:00;15991232277.44994
SA-IX;2018-09-05-08:50:00;16080476428.463947
SA-IX;2018-09-05-08:55:00;16288986492.274189
SA-IX;2018-09-05-09:00:00;16588953154.878521
SA-IX;2018-09-05-09:05:00;16871276187.50061
SA-IX;2018-09-05-09:10:00;17066023655.864777
SA-IX;2018-09-05-09:15:00;17221152328.37795
SA-IX;2018-09-05-09:20:00;17167693244.513027
SA-IX;2018-09-05-09:25:00;16944401629.97644
SA-IX;2018-09-05-09:30:00;16478619693.837193
SA-IX;2018-09-05-09:35:00;16048548736.870016
SA-IX;2018-09-05-09:40:00;15712217499.37236
SA-IX;2018-09-05-09:45:00;15405405749.381714
SA-IX;2018-09-05-09:50:00;15074513271.627035
SA-IX;2018-09-05-09:55:00;14830845782.340311
SA-IX;2018-09-05-10:00:00;14478274082.388865
SA-IX;2018-09-05-10:05:00;14052797247.388714
SA-IX;2018-09-05-10:10:00;13605366598.907957
SA-IX;2018-09-05-10:15:00;13149810014.238953
SA-IX;2018-09-05-10:20:00;12699348983.177414
SA-IX;2018-09-05-10:25:00;12274519946.055878
SA-IX;2018-09-05-10:30:00;11941995292.2682
SA-IX;2018-09-05-10:35:00;11682358686.800543
SA-IX;2018-09-05-10:40:00;11452198449.747564
SA-IX;2018-09-05-10:45:00;11388236487.676935
SA-IX;2018-09-05-10:50:00;11383968129.059505
SA-IX;2018-09-05-10:55:00;11369727067.392384
SA-IX;2018-09-05-11:00:00;11397699378.600643
SA-IX;2018-09-05-11:05:00;11353655711.17739
SA-IX;2018-09-05-11:10:00;11129524775.476406
SA-IX;2018-09-05-11:15:00;11013999955.038437
SA-IX;2018-09-05-11:20:00;10843058832.048937
SA-IX;2018-09-05-11:25:00;10567221542.090612
SA-IX;2018-09-05-11:30:00;10365326816.418676
SA-IX;2018-09-05-11:35:00;10117050100.272915
SA-IX;2018-09-05-11:40:00;9716849178.342243
SA-IX;2018-09-05-11:45:00;9305860185.56311
SA-IX;2018-09-05-11:50:00;8834154178.679092
SA-IX;2018-09-05-11:55:00;8423049215.190341
SA-IX;2018-09-05-12:00:00;8204515600.528989
SA-IX;2018-09-05-12:05:00;8057881269.732564
SA-IX;2018-09-05-12:10:00;7840265613.789319
SA-IX;2018-09-05-12:15:00;7681353939.739258
SA-IX;2018-09-05-12:20:00;7390954329.659335
SA-IX;2018-09-05-12:25:00;7013252192.579355
SA-IX;2018-09-05-12:30:00;6597029286.023816
SA-IX;2018-09-05-12:35:00;6219770902.630963
SA-IX;2018-09-05-12:40:00;5851078367.799444
SA-IX;2018-09-05-12:45:00;5547929146.782344
SA-IX;2018-09-05-12:50:00;5171269724.996946
SA-IX;2018-09-05-12:55:00;4889398946.023989
SA-IX;2018-09-05-13:00:00;4723868539.786814
SA-IX;2018-09-05-13:05:00;4549300288.113004
SA-IX;2018-09-05-13:10:00;4435237374.734505
SA-IX;2018-09-05-13:15:00;4408786690.746225
SA-IX;2018-09-05-13:20:00;4269326048.157614
SA-IX;2018-09-05-13:25:00;4058129114.9406686
SA-IX;2018-09-05-13:30:00;3991265853.158052
SA-IX;2018-09-05-13:35:00;3927623741.350577
SA-IX;2018-09-05-13:40:00;3858045700.2137747
SA-IX;2018-09-05-13:45:00;3885729347.8057427
SA-IX;2018-09-05-13:50:00;3993746557.05356
SA-IX;2018-09-05-13:55:00;3930452449.5358963
SA-IX;2018-09-05-14:00:00;3787569253.731027
SA-IX;2018-09-05-14:05:00;3655441259.3546157
SA-IX;2018-09-05-14:10:00;3547767506.1606126
SA-IX;2018-09-05-14:15:00;3361162700.7583566
SA-IX;2018-09-05-14:20:00;3274368095.170779
SA-IX;2018-09-05-14:25:00;3249468514.064798
SA-IX;2018-09-05-14:30:00;3259632682.160225
SA-IX;2018-09-05-14:35:00;3268010185.4047523
SA-IX;2018-09-05-14:40:00;3280825149.3540998
SA-IX;2018-09-05-14:45:00;3267888599.798955
SA-IX;2018-09-05-14:50:00;3243258775.143095
SA-IX;2018-09-05-14:55:00;3180148906.37826
SA-IX;2018-09-05-15:00:00;3099823735.0274158
SA-IX;2018-09-05-15:05:00;3018269995.5416675
SA-IX;2018-09-05-15:10:00;2934438744.864657
SA-IX;2018-09-05-15:15:00;2885515120.596057
SA-IX;2018-09-05-15:20:00;2867134058.836572
SA-IX;2018-09-05-15:25:00;2820165631.9075165
SA-IX;2018-09-05-15:30:00;2817960317.6361628
SA-IX;2018-09-05-15:35:00;2845593662.8915706
SA-IX;2018-09-05-15:40:00;2898101345.0210366
SA-IX;2018-09-05-15:45:00;2990685329.576129
SA-IX;2018-09-05-15:50:00;3104300846.405528
SA-IX;2018-09-05-15:55:00;3215169596.991207
SA-IX;2018-09-05-16:00:00;3336607845.608349
SA-IX;2018-09-05-16:05:00;3402766699.1567535
SA-IX;2018-09-05-16:10:00;3442798648.9224844
SA-IX;2018-09-05-16:15:00;3526675845.974674
SA-IX;2018-09-05-16:20:00;3552433025.5892267
SA-IX;2018-09-05-16:25:00;3522463375.402466
SA-IX;2018-09-05-16:30:00;3533946977.7965574
SA-IX;2018-09-05-16:35:00;3509472800.8931046
SA-IX;2018-09-05-16:40:00;3463696572.011956
SA-IX;2018-09-05-16:45:00;3452995525.784932
SA-IX;2018-09-05-16:50:00;3494382338.4266205
SA-IX;2018-09-05-16:55:00;3510657340.6665077
SA-IX;2018-09-05-17:00:00;3546797406.7409334
SA-IX;2018-09-05-17:05:00;3555213504.3501616
SA-IX;2018-09-05-17:10:00;3562389977.7141023
SA-IX;2018-09-05-17:15:00;3574431300.2870307
SA-IX;2018-09-05-17:20:00;3566745218.903554
SA-IX;2018-09-05-17:25:00;3487194923.104205
SA-IX;2018-09-05-17:30:00;3440992413.6453543
SA-IX;2018-09-05-17:35:00;3432500721.875125
SA-IX;2018-09-05-17:40:00;3408530373.0345826
SA-IX;2018-09-05-17:45:00;3435043531.649094
SA-IX;2018-09-05-17:50:00;3511842752.6337233
SA-IX;2018-09-05-17:55:00;3612950420.554641
SA-IX;2018-09-05-18:00:00;3744379432.1673822
SA-IX;2018-09-05-18:05:00;3943927767.9845076
SA-IX;2018-09-05-18:10:00;4102465885.531006
SA-IX;2018-09-05-18:15:00;4316380053.3454275
SA-IX;2018-09-05-18:20:00;4487073488.838021
SA-IX;2018-09-05-18:25:00;4787756226.668085
SA-IX;2018-09-05-18:30:00;5072951518.361357
SA-IX;2018-09-05-18:35:00;5411861298.225492
SA-IX;2018-09-05-18:40:00;5732699409.008501
SA-IX;2018-09-05-18:45:00;6013757281.93619
SA-IX;2018-09-05-18:50:00;6155561147.322495
SA-IX;2018-09-05-18:55:00;6242725976.45669
SA-IX;2018-09-05-19:00:00;6280784546.939507
SA-IX;2018-09-05-19:05:00;6274299410.558016
SA-IX;2018-09-05-19:10:00;6316783076.693834
SA-IX;2018-09-05-19:15:00;6432768377.189229
SA-IX;2018-09-05-19:20:00;6539983307.568453
SA-IX;2018-09-05-19:25:00;6646821446.271624
SA-IX;2018-09-05-19:30:00;6737707713.535177
SA-IX;2018-09-05-19:35:00;6863749400.194651
SA-IX;2018-09-05-19:40:00;7061565278.10733
SA-IX;2018-09-05-19:45:00;7116818432.75309
SA-IX;2018-09-05-19:50:00;7127493044.234701
SA-IX;2018-09-05-19:55:00;7145272983.10661
SA-IX;2018-09-05-20:00:00;7068745121.825525
SA-IX;2018-09-05-20:05:00;6777344516.516965
SA-IX;2018-09-05-20:10:00;6650305863.135414
SA-IX;2018-09-05-20:15:00;6624050861.65203
SA-IX;2018-09-05-20:20:00;6619040198.541554
SA-IX;2018-09-05-20:25:00;6749405489.030078
SA-IX;2018-09-05-20:30:00;6958033229.580034
SA-IX;2018-09-05-20:35:00;7157074993.286049
SA-IX;2018-09-05-20:40:00;7365946849.215396
SA-IX;2018-09-05-20:45:00;7601208856.3951235
SA-IX;2018-09-05-20:50:00;7788552995.138092
SA-IX;2018-09-05-20:55:00;7936846909.722486
SA-IX;2018-09-05-21:00:00;8034689783.324333
SA-IX;2018-09-05-21:05:00;8072674409.960698
SA-IX;2018-09-05-21:10:00;8065833174.484349
SA-IX;2018-09-05-21:15:00;8050686258.318476
SA-IX;2018-09-05-21:20:00;8130563441.948645
SA-IX;2018-09-05-21:25:00;8273556902.703604
SA-IX;2018-09-05-21:30:00;8397519107.382027
SA-IX;2018-09-05-21:35:00;8497130848.333025
SA-IX;2018-09-05-21:40:00;8593978201.928154
SA-IX;2018-09-05-21:45:00;8566280309.019861
SA-IX;2018-09-05-21:50:00;8494418094.6575985
SA-IX;2018-09-05-21:55:00;8478530717.497609
SA-IX;2018-09-05-22:00:00;8588399999.599444
SA-IX;2018-09-05-22:05:00;8676002571.582434
SA-IX;2018-09-05-22:10:00;8889871980.538998
SA-IX;2018-09-05-22:15:00;9124934103.055208
SA-IX;2018-09-05-22:20:00;9312313716.193352
SA-IX;2018-09-05-22:25:00;9394673160.633823
SA-IX;2018-09-05-22:30:00;9429082178.066952
SA-IX;2018-09-05-22:35:00;9415136569.687113
SA-IX;2018-09-05-22:40:00;9344253580.20003
SA-IX;2018-09-05-22:45:00;9330798019.881067
SA-IX;2018-09-05-22:50:00;9372369885.224707
SA-IX;2018-09-05-22:55:00;9412143145.970148
SA-IX;2018-09-05-23:00:00;9293022062.356289
SA-IX;2018-09-05-23:05:00;9218981706.131826
SA-IX;2018-09-05-23:10:00;9254005303.065731
SA-IX;2018-09-05-23:15:00;9220055464.266308
SA-IX;2018-09-05-23:20:00;9276812482.264746
SA-IX;2018-09-05-23:25:00;9479550025.676157
SA-IX;2018-09-05-23:30:00;9699458188.072618
SA-IX;2018-09-05-23:35:00;9724465992.5366
SA-IX;2018-09-05-23:40:00;9802565424.617916
SA-IX;2018-09-05-23:45:00;9922096636.158985
SA-IX;2018-09-05-23:50:00;10028761327.248882
SA-IX;2018-09-05-23:55:00;10079074994.089594
SA-IX;2018-09-06-00:00:00;10098781753.162296
SA-IX;2018-09-06-00:05:00;10014452555.504253
SA-IX;2018-09-06-00:10:00;9954990632.775322
SA-IX;2018-09-06-00:15:00;9850367249.584167
SA-IX;2018-09-06-00:20:00;9744255378.694387
SA-IX;2018-09-06-00:25:00;9635778067.386007
SA-IX;2018-09-06-00:30:00;9606791457.59187
SA-IX;2018-09-06-00:35:00;9442154508.055271
SA-IX;2018-09-06-00:40:00;9359037020.287638
SA-IX;2018-09-06-00:45:00;9339204752.710716
SA-IX;2018-09-06-00:50:00;9496230264.267448
SA-IX;2018-09-06-00:55:00;9747024162.82106
SA-IX;2018-09-06-01:00:00;9862085621.21293
SA-IX;2018-09-06-01:05:00;9814307001.10461
SA-IX;2018-09-06-01:10:00;9800094583.761236
SA-IX;2018-09-06-01:15:00;9712201474.24266
SA-IX;2018-09-06-01:20:00;9653389056.920044
SA-IX;2018-09-06-01:25:00;9723936977.239025
SA-IX;2018-09-06-01:30:00;9932460257.47636
SA-IX;2018-09-06-01:35:00;10194097696.329824
SA-IX;2018-09-06-01:40:00;10416261242.029278
SA-IX;2018-09-06-01:45:00;10596695322.85229
SA-IX;2018-09-06-01:50:00;10701697747.745695
SA-IX;2018-09-06-01:55:00;10787572139.732122
SA-IX;2018-09-06-02:00:00;10720357243.568666
SA-IX;2018-09-06-02:05:00;10682626607.803123
SA-IX;2018-09-06-02:10:00;10631634430.36575
SA-IX;2018-09-06-02:15:00;10689687111.481108
SA-IX;2018-09-06-02:20:00;10694216588.068441
SA-IX;2018-09-06-02:25:00;10751850191.509933
SA-IX;2018-09-06-02:30:00;10769960722.025253
SA-IX;2018-09-06-02:35:00;10703112886.14612
SA-IX;2018-09-06-02:40:00;10663058696.56346
SA-IX;2018-09-06-02:45:00;10594361167.342045
SA-IX;2018-09-06-02:50:00;10602518522.616695
SA-IX;2018-09-06-02:55:00;10676381308.427385
SA-IX;2018-09-06-03:00:00;10835172187.842365
SA-IX;2018-09-06-03:05:00;10973533488.681625
SA-IX;2018-09-06-03:10:00;11138385065.913918
SA-IX;2018-09-06-03:15:00;11275157718.138678
SA-IX;2018-09-06-03:20:00;11387107158.636602
SA-IX;2018-09-06-03:25:00;11498185239.93351
SA-IX;2018-09-06-03:30:00;11634466263.50555
SA-IX;2018-09-06-03:35:00;11776002047.522028
SA-IX;2018-09-06-03:40:00;11924414804.850863
SA-IX;2018-09-06-03:45:00;11914681446.321243
SA-IX;2018-09-06-03:50:00;11713977638.965643
SA-IX;2018-09-06-03:55:00;11480380032.5327
SA-IX;2018-09-06-04:00:00;11283443481.651905
SA-IX;2018-09-06-04:05:00;11013108506.547052
SA-IX;2018-09-06-04:10:00;10860406842.828304
SA-IX;2018-09-06-04:15:00;10824116098.738861
SA-IX;2018-09-06-04:20:00;10751447594.93491
SA-IX;2018-09-06-04:25:00;10692014324.033031
SA-IX;2018-09-06-04:30:00;10716067120.445206
SA-IX;2018-09-06-04:35:00;10728369473.69248
SA-IX;2018-09-06-04:40:00;10764978717.957691
SA-IX;2018-09-06-04:45:00;10896149671.610615
SA-IX;2018-09-06-04:50:00;11021984124.7074
SA-IX;2018-09-06-04:55:00;11140416258.528093
SA-IX;2018-09-06-05:00:00;11240728126.877712
SA-IX;2018-09-06-05:05:00;11387031683.91708
SA-IX;2018-09-06-05:10:00;11454013897.073387
SA-IX;2018-09-06-05:15:00;11623233518.531107
SA-IX;2018-09-06-05:20:00;11738068443.48394
SA-IX;2018-09-06-05:25:00;11977729717.582657
SA-IX;2018-09-06-05:30:00;12122313585.565466
SA-IX;2018-09-06-05:35:00;12105114717.972677
SA-IX;2018-09-06-05:40:00;11988306189.205776
SA-IX;2018-09-06-05:45:00;11908719476.016607
SA-IX;2018-09-06-05:50:00;11854641489.929829
SA-IX;2018-09-06-05:55:00;11824586106.668682
SA-IX;2018-09-06-06:00:00;11911633853.660944
SA-IX;2018-09-06-06:05:00;12007116763.389133
SA-IX;2018-09-06-06:10:00;12035084549.038967
SA-IX;2018-09-06-06:15:00;11995208878.217121
SA-IX;2018-09-06-06:20:00;12002621141.054974
SA-IX;2018-09-06-06:25:00;12065367022.182697
SA-IX;2018-09-06-06:30:00;12153682774.399736
SA-IX;2018-09-06-06:35:00;12434390771.297825
SA-IX;2018-09-06-06:40:00;12597579447.552155
SA-IX;2018-09-06-06:45:00;12786599294.677883
SA-IX;2018-09-06-06:50:00;13011039133.950771
SA-IX;2018-09-06-06:55:00;13237664769.67887
SA-IX;2018-09-06-07:00:00;13271343162.551416
SA-IX;2018-09-06-07:05:00;13289234531.369328
SA-IX;2018-09-06-07:10:00;13164509002.011831
SA-IX;2018-09-06-07:15:00;13083219297.283579
SA-IX;2018-09-06-07:20:00;13022171985.830631
SA-IX;2018-09-06-07:25:00;13129098665.844908
SA-IX;2018-09-06-07:30:00;13488804782.758642
SA-IX;2018-09-06-07:35:00;14043251028.47673
SA-IX;2018-09-06-07:40:00;14523994179.262112
SA-IX;2018-09-06-07:45:00;15003690934.18079
SA-IX;2018-09-06-07:50:00;15370705791.42989
SA-IX;2018-09-06-07:55:00;15627160881.045172
SA-IX;2018-09-06-08:00:00;15742782244.512135
SA-IX;2018-09-06-08:05:00;15661499297.950516
SA-IX;2018-09-06-08:10:00;15555129709.65267
SA-IX;2018-09-06-08:15:00;15512378888.318487
SA-IX;2018-09-06-08:20:00;15464924480.045273
SA-IX;2018-09-06-08:25:00;15563781917.994587
SA-IX;2018-09-06-08:30:00;15869234122.512869
SA-IX;2018-09-06-08:35:00;15991075130.471039
SA-IX;2018-09-06-08:40:00;15911442984.481375
SA-IX;2018-09-06-08:45:00;15772160575.573053
SA-IX;2018-09-06-08:50:00;15506385210.965061
SA-IX;2018-09-06-08:55:00;15254678666.837412
SA-IX;2018-09-06-09:00:00;15154301443.757877
SA-IX;2018-09-06-09:05:00;15263927069.205206
SA-IX;2018-09-06-09:10:00;15656532350.049885
SA-IX;2018-09-06-09:15:00;15947359123.987263
SA-IX;2018-09-06-09:20:00;16055324893.682327
SA-IX;2018-09-06-09:25:00;16046796940.7004
SA-IX;2018-09-06-09:30:00;15826315207.741104
SA-IX;2018-09-06-09:35:00;15310564501.923397
SA-IX;2018-09-06-09:40:00;14865398301.31454
SA-IX;2018-09-06-09:45:00;14547080609.048504
SA-IX;2018-09-06-09:50:00;14277886436.512299
SA-IX;2018-09-06-09:55:00;14101643847.468527
SA-IX;2018-09-06-10:00:00;13899482844.49413
SA-IX;2018-09-06-10:05:00;13754612104.952007
SA-IX;2018-09-06-10:10:00;13507441929.790136
SA-IX;2018-09-06-10:15:00;13268314518.90791
SA-IX;2018-09-06-10:20:00;12948165261.126736
SA-IX;2018-09-06-10:25:00;12592163203.030878
SA-IX;2018-09-06-10:30:00;12227920650.608242
SA-IX;2018-09-06-10:35:00;11937144696.28216
SA-IX;2018-09-06-10:40:00;11647873952.025452
SA-IX;2018-09-06-10:45:00;11520062151.923695
SA-IX;2018-09-06-10:50:00;11526313089.753963
SA-IX;2018-09-06-10:55:00;11318493467.132648
SA-IX;2018-09-06-11:00:00;11052001988.980255
SA-IX;2018-09-06-11:05:00;10623888001.791405
SA-IX;2018-09-06-11:10:00;10046493357.997326
SA-IX;2018-09-06-11:15:00;9353440018.128986
SA-IX;2018-09-06-11:20:00;8819627126.126156
SA-IX;2018-09-06-11:25:00;8331722791.398912
SA-IX;2018-09-06-11:30:00;8055213685.580252
SA-IX;2018-09-06-11:35:00;7768031545.606346
SA-IX;2018-09-06-11:40:00;7518528809.58935
SA-IX;2018-09-06-11:45:00;7273034968.433911
SA-IX;2018-09-06-11:50:00;7046973577.962685
SA-IX;2018-09-06-11:55:00;6738272060.230396
SA-IX;2018-09-06-12:00:00;6507226745.269096
SA-IX;2018-09-06-12:05:00;6292324996.594739
SA-IX;2018-09-06-12:10:00;6085820238.631258
SA-IX;2018-09-06-12:15:00;5889679486.449958
SA-IX;2018-09-06-12:20:00;5704675233.723708
SA-IX;2018-09-06-12:25:00;5539160296.88199
SA-IX;2018-09-06-12:30:00;5388099958.594431
SA-IX;2018-09-06-12:35:00;5189632934.30191
SA-IX;2018-09-06-12:40:00;5019282515.068669
SA-IX;2018-09-06-12:45:00;4851286383.242993
SA-IX;2018-09-06-12:50:00;4661871972.011225
SA-IX;2018-09-06-12:55:00;4462916554.414242
SA-IX;2018-09-06-13:00:00;4440866527.119594
SA-IX;2018-09-06-13:05:00;4456389239.594953
SA-IX;2018-09-06-13:10:00;4503143806.315989
SA-IX;2018-09-06-13:15:00;4577491418.676898
SA-IX;2018-09-06-13:20:00;4618093218.79276
SA-IX;2018-09-06-13:25:00;4599237318.794483
SA-IX;2018-09-06-13:30:00;4498215826.832048
SA-IX;2018-09-06-13:35:00;4381983343.79748
SA-IX;2018-09-06-13:40:00;4337374213.378897
SA-IX;2018-09-06-13:45:00;4316189436.814398
SA-IX;2018-09-06-13:50:00;4271203765.8211718
SA-IX;2018-09-06-13:55:00;4385089953.5651045
SA-IX;2018-09-06-14:00:00;4521246995.091845
SA-IX;2018-09-06-14:05:00;4517012075.307043
SA-IX;2018-09-06-14:10:00;4482595730.574873
SA-IX;2018-09-06-14:15:00;4338220891.362696
SA-IX;2018-09-06-14:20:00;4086072118.645571
SA-IX;2018-09-06-14:25:00;3797886937.936615
SA-IX;2018-09-06-14:30:00;3555952063.585449
SA-IX;2018-09-06-14:35:00;3281319388.3303604
SA-IX;2018-09-06-14:40:00;3121257811.0830545
SA-IX;2018-09-06-14:45:00;2988127747.1349883
SA-IX;2018-09-06-14:50:00;2871570495.188356
SA-IX;2018-09-06-14:55:00;2770468520.954159
SA-IX;2018-09-06-15:00:00;2747522247.674436
SA-IX;2018-09-06-15:05:00;2713922727.872476
SA-IX;2018-09-06-15:10:00;2648111046.0535297
SA-IX;2018-09-06-15:15:00;2633932447.851621
SA-IX;2018-09-06-15:20:00;2674671214.0436616
SA-IX;2018-09-06-15:25:00;2737700459.4057817
SA-IX;2018-09-06-15:30:00;2841420405.71186
SA-IX;2018-09-06-15:35:00;2897765973.8115196
SA-IX;2018-09-06-15:40:00;2964839842.621025
SA-IX;2018-09-06-15:45:00;2938203457.232967
SA-IX;2018-09-06-15:50:00;2870221138.6143217
SA-IX;2018-09-06-15:55:00;2765948703.687613
SA-IX;2018-09-06-16:00:00;2731521952.5437965
SA-IX;2018-09-06-16:05:00;2680277656.196785
SA-IX;2018-09-06-16:10:00;2744768338.662732
SA-IX;2018-09-06-16:15:00;2981150816.957764
SA-IX;2018-09-06-16:20:00;3292148746.7471123
SA-IX;2018-09-06-16:25:00;3675362084.799105
SA-IX;2018-09-06-16:30:00;4009500921.20354
SA-IX;2018-09-06-16:35:00;4247981754.9437904
SA-IX;2018-09-06-16:40:00;4330867649.30491
SA-IX;2018-09-06-16:45:00;4245005733.501307
SA-IX;2018-09-06-16:50:00;4097306811.624817
SA-IX;2018-09-06-16:55:00;3925803184.042174
SA-IX;2018-09-06-17:00:00;3804092780.779326
SA-IX;2018-09-06-17:05:00;3687371425.669219
SA-IX;2018-09-06-17:10:00;3689316016.4238534
SA-IX;2018-09-06-17:15:00;3678067095.725337
SA-IX;2018-09-06-17:20:00;3742685083.6666784
SA-IX;2018-09-06-17:25:00;3796504110.309163
SA-IX;2018-09-06-17:30:00;3848063214.9852705
SA-IX;2018-09-06-17:35:00;3795522016.398984
SA-IX;2018-09-06-17:40:00;3738484071.02977
SA-IX;2018-09-06-17:45:00;3693820746.356917
SA-IX;2018-09-06-17:50:00;3617790549.819472
SA-IX;2018-09-06-17:55:00;3547974716.210878
SA-IX;2018-09-06-18:00:00;3597360373.9616814
SA-IX;2018-09-06-18:05:00;3700415152.1488967
SA-IX;2018-09-06-18:10:00;3819913056.964753
SA-IX;2018-09-06-18:15:00;4020699222.9174757
SA-IX;2018-09-06-18:20:00;4223820391.3633337
SA-IX;2018-09-06-18:25:00;4403729558.4543915
SA-IX;2018-09-06-18:30:00;4634966233.158524
SA-IX;2018-09-06-18:35:00;4891282098.147356
SA-IX;2018-09-06-18:40:00;5063018507.460459
SA-IX;2018-09-06-18:45:00;5293705947.919291
SA-IX;2018-09-06-18:50:00;5570909091.583762
SA-IX;2018-09-06-18:55:00;5802062365.838971
SA-IX;2018-09-06-19:00:00;5912725020.084683
SA-IX;2018-09-06-19:05:00;6023108336.053398
SA-IX;2018-09-06-19:10:00;6079579398.772268
SA-IX;2018-09-06-19:15:00;6124068271.022914
SA-IX;2018-09-06-19:20:00;6145302093.843651
SA-IX;2018-09-06-19:25:00;6343793379.593275
SA-IX;2018-09-06-19:30:00;6627904839.163803
SA-IX;2018-09-06-19:35:00;6966147744.818494
SA-IX;2018-09-06-19:40:00;7333648135.661448
SA-IX;2018-09-06-19:45:00;7673140533.707522
SA-IX;2018-09-06-19:50:00;7815489828.326543
SA-IX;2018-09-06-19:55:00;7861404898.701294
SA-IX;2018-09-06-20:00:00;7830153711.296288
SA-IX;2018-09-06-20:05:00;7703732022.799616
SA-IX;2018-09-06-20:10:00;7694848851.28802
SA-IX;2018-09-06-20:15:00;7730583606.392151
SA-IX;2018-09-06-20:20:00;7773732250.929373
SA-IX;2018-09-06-20:25:00;7809200174.119319
SA-IX;2018-09-06-20:30:00;7944101843.952655
SA-IX;2018-09-06-20:35:00;7987336025.576551
SA-IX;2018-09-06-20:40:00;8083005591.949381
SA-IX;2018-09-06-20:45:00;8101880403.290563
SA-IX;2018-09-06-20:50:00;8108187647.354709
SA-IX;2018-09-06-20:55:00;8045052435.215742
SA-IX;2018-09-06-21:00:00;7877148982.153903
SA-IX;2018-09-06-21:05:00;7663553123.707829
SA-IX;2018-09-06-21:10:00;7732003300.327716
SA-IX;2018-09-06-21:15:00;7950264254.634648
SA-IX;2018-09-06-21:20:00;8055239445.586433
SA-IX;2018-09-06-21:25:00;8151272792.9264965
SA-IX;2018-09-06-21:30:00;8258660072.445993
SA-IX;2018-09-06-21:35:00;8255184916.732321
SA-IX;2018-09-06-21:40:00;8143270924.9607315
SA-IX;2018-09-06-21:45:00;8099023867.416819
SA-IX;2018-09-06-21:50:00;8192298548.639246
SA-IX;2018-09-06-21:55:00;8394835545.724444
SA-IX;2018-09-06-22:00:00;8490190516.69386
SA-IX;2018-09-06-22:05:00;8628008330.402365
SA-IX;2018-09-06-22:10:00;8696383095.109543
SA-IX;2018-09-06-22:15:00;8738153812.667164
SA-IX;2018-09-06-22:20:00;8774889401.990704
SA-IX;2018-09-06-22:25:00;8908910354.800833
SA-IX;2018-09-06-22:30:00;9011528182.310675
SA-IX;2018-09-06-22:35:00;9226998314.006302
SA-IX;2018-09-06-22:40:00;9439458236.156693
SA-IX;2018-09-06-22:45:00;9601697663.738644
SA-IX;2018-09-06-22:50:00;9645803374.508358
SA-IX;2018-09-06-22:55:00;9597566130.884806
SA-IX;2018-09-06-23:00:00;9449167935.242107
SA-IX;2018-09-06-23:05:00;9250865962.36497
SA-IX;2018-09-06-23:10:00;8991092103.45228
SA-IX;2018-09-06-23:15:00;8810389666.951574
SA-IX;2018-09-06-23:20:00;8641912317.097467
SA-IX;2018-09-06-23:25:00;8555732679.824654
SA-IX;2018-09-06-23:30:00;8500966538.0063505
SA-IX;2018-09-06-23:35:00;8417366379.809369
SA-IX;2018-09-06-23:40:00;8414897910.0982685
SA-IX;2018-09-06-23:45:00;8396690681.793196
SA-IX;2018-09-06-23:50:00;8387198322.752724
SA-IX;2018-09-06-23:55:00;8380191721.789923
SA-IX;2018-09-07-00:00:00;8453723769.132802
SA-IX;2018-09-07-00:05:00;8497361878.03772
SA-IX;2018-09-07-00:10:00;8634647324.66495
SA-IX;2018-09-07-00:15:00;8846773048.392332
SA-IX;2018-09-07-00:20:00;8968275200.43567
SA-IX;2018-09-07-00:25:00;9143258616.108738
SA-IX;2018-09-07-00:30:00;9260729874.572939
SA-IX;2018-09-07-00:35:00;9315878300.56452
SA-IX;2018-09-07-00:40:00;9285682895.42741
SA-IX;2018-09-07-00:45:00;9450080175.362646
SA-IX;2018-09-07-00:50:00;9585830670.530682
SA-IX;2018-09-07-00:55:00;9696435980.98328
SA-IX;2018-09-07-01:00:00;9719249017.212557
SA-IX;2018-09-07-01:05:00;9670651188.302563
SA-IX;2018-09-07-01:10:00;9559195359.135983
SA-IX;2018-09-07-01:15:00;9367722375.319363
SA-IX;2018-09-07-01:20:00;9174951532.114767
SA-IX;2018-09-07-01:25:00;9111846206.308304
